Start Location,"DIGI145"
End Location,"DIGI157"
Project,RL Viz Test
Start Date,8/3/2016 12:00 AM
End Date,12/31/2016 11:59 PM

Trip Distance(mi),25.63
Expected Travel Time(s),1651 (27:31)
Number of Trips,73563
Average Speed(mph),61.3
Average Travel Time(s),1505.5 (25:05)
Standard Deviation,443.5
15th Percentile Travel Time(s),1426 (23:46)
85th Percentile Travel Time(s),1676 (27:56)
95th Percentile Travel Time(s),2380 (39:40)

* - Values are estimates due to missing data.

Start Time,Average Speed(mph),Average Travel Time(s),Number of Trips
"8/23/2016 12:30:00 AM*",58.6,1574,4
"8/23/2016 12:45:00 AM*",58.9,1568,1
"8/23/2016 1:00:00 AM*",58.7,1573,2
"8/23/2016 1:15:00 AM*",60.6,1522,1
"8/23/2016 1:45:00 AM*",58.9,1567,3
"8/23/2016 2:00:00 AM*",57,1620,1
"8/23/2016 2:30:00 AM*",58.7,1572,1
"8/23/2016 2:45:00 AM*",57.4,1607,1
"8/23/2016 3:00:00 AM*",57.5,1604,1
"8/23/2016 3:45:00 AM*",59,1563,1
"8/23/2016 4:00:00 AM*",59.6,1550,2
"8/23/2016 4:15:00 AM*",57.4,1608,2
"8/23/2016 4:45:00 AM*",59.4,1553,3
"8/23/2016 5:15:00 AM*",60.2,1532,3
"8/23/2016 5:30:00 AM*",59.2,1560,3
"8/23/2016 5:45:00 AM*",61.5,1502,4
"8/23/2016 6:00:00 AM*",60.4,1529,3
"8/23/2016 6:15:00 AM*",62,1489,3
"8/23/2016 6:30:00 AM*",59.6,1548,6
"8/23/2016 6:45:00 AM*",63.1,1463,5
"8/23/2016 7:00:00 AM*",60.8,1518,10
"8/23/2016 7:15:00 AM*",58.5,1578,5
"8/23/2016 7:30:00 AM*",60.8,1517,9
"8/23/2016 7:45:00 AM*",60.6,1523,11
"8/23/2016 8:00:00 AM*",60.2,1533,10
"8/23/2016 8:15:00 AM*",59.8,1543,6
"8/23/2016 8:30:00 AM*",60.3,1530,7
"8/23/2016 8:45:00 AM*",58.4,1580,9
"8/23/2016 9:00:00 AM*",60,1538,7
"8/23/2016 9:15:00 AM*",59.7,1547,9
"8/23/2016 9:30:00 AM*",61.4,1503,4
"8/23/2016 9:45:00 AM*",60.6,1524,7
"8/23/2016 10:00:00 AM*",59.6,1548,4
"8/23/2016 10:15:00 AM*",61,1513,7
"8/23/2016 10:30:00 AM*",59.2,1559,19
"8/23/2016 10:45:00 AM*",59.8,1543,14
"8/23/2016 11:00:00 AM*",59.6,1548,7
"8/23/2016 11:15:00 AM*",59.1,1561,12
"8/23/2016 11:30:00 AM*",59.4,1553,11
"8/23/2016 11:45:00 AM*",60,1539,3
"8/23/2016 12:00:00 PM*",60.6,1524,9
"8/23/2016 12:15:00 PM*",59.7,1547,20
"8/23/2016 12:30:00 PM*",60.4,1529,7
"8/23/2016 12:45:00 PM*",60.8,1518,18
"8/23/2016 1:00:00 PM*",60.4,1528,9
"8/23/2016 1:15:00 PM*",59,1564,11
"8/23/2016 1:30:00 PM*",60.3,1530,12
"8/23/2016 1:45:00 PM*",60.8,1519,10
"8/23/2016 2:00:00 PM*",60.5,1525,10
"8/23/2016 2:15:00 PM*",60.1,1536,15
"8/23/2016 2:30:00 PM*",60.2,1533,14
"8/23/2016 2:45:00 PM*",60.4,1527,16
"8/23/2016 3:00:00 PM*",58.9,1566,15
"8/23/2016 3:15:00 PM*",57.5,1604,17
"8/23/2016 3:30:00 PM*",56,1647,25
"8/23/2016 3:45:00 PM*",53.3,1732,13
"8/23/2016 4:00:00 PM*",52.7,1751,14
"8/23/2016 4:15:00 PM*",49.9,1851,15
"8/23/2016 4:30:00 PM*",60.5,1525,6
"8/23/2016 4:45:00 PM*",60.8,1517,4
"8/23/2016 5:00:00 PM*",59.2,1558,10
"8/23/2016 5:15:00 PM*",43.8,2106,13
"8/23/2016 5:30:00 PM*",44.8,2061,17
"8/23/2016 5:45:00 PM*",49.4,1869,14
"8/23/2016 6:00:00 PM*",54.6,1689,13
"8/23/2016 6:15:00 PM*",60.5,1526,8
"8/23/2016 6:30:00 PM*",61.2,1508,12
"8/23/2016 6:45:00 PM*",60.7,1522,10
"8/23/2016 7:00:00 PM*",58.9,1568,4
"8/23/2016 7:15:00 PM*",50.7,1820,11
"8/23/2016 7:30:00 PM*",42.5,2172,5
"8/23/2016 7:45:00 PM*",40.8,2261,5
"8/23/2016 8:00:00 PM*",41.7,2214,4
"8/23/2016 8:15:00 PM*",47.1,1960,9
"8/23/2016 8:30:00 PM*",58.9,1566,6
"8/23/2016 8:45:00 PM*",60.9,1516,1
"8/23/2016 9:00:00 PM*",59.5,1551,6
"8/23/2016 9:15:00 PM*",59.5,1552,4
"8/23/2016 9:30:00 PM*",61.2,1507,1
"8/23/2016 9:45:00 PM*",60.1,1535,2
"8/23/2016 10:00:00 PM*",61.2,1508,3
"8/23/2016 10:15:00 PM*",57.7,1598,5
"8/23/2016 10:30:00 PM*",60.7,1521,5
"8/23/2016 10:45:00 PM*",60.5,1525,3
"8/23/2016 11:00:00 PM*",59.5,1551,6
"8/23/2016 11:15:00 PM*",50.2,1838,1
"8/23/2016 11:30:00 PM*",57.9,1595,3
"8/23/2016 11:45:00 PM*",60.1,1536,4
"8/24/2016 12:00:00 AM*",60.4,1528,6
"8/24/2016 12:15:00 AM*",57.7,1600,3
"8/24/2016 12:30:00 AM*",60.8,1519,2
"8/24/2016 1:15:00 AM*",54.3,1701,2
"8/24/2016 1:45:00 AM*",58.8,1570,2
"8/24/2016 2:00:00 AM*",58.6,1576,3
"8/24/2016 2:15:00 AM*",58.1,1587,1
"8/24/2016 2:30:00 AM*",57.4,1609,2
"8/24/2016 3:30:00 AM*",57.4,1607,3
"8/24/2016 3:45:00 AM*",58.6,1575,2
"8/24/2016 4:00:00 AM*",58.7,1572,1
"8/24/2016 4:30:00 AM*",60.1,1535,2
"8/24/2016 4:45:00 AM*",59.6,1548,1
"8/24/2016 5:00:00 AM*",59.8,1543,1
"8/24/2016 5:15:00 AM*",61.6,1497,1
"8/24/2016 5:30:00 AM*",60.5,1526,2
"8/24/2016 5:45:00 AM*",62.1,1487,4
"8/24/2016 6:00:00 AM*",61.1,1511,3
"8/24/2016 6:15:00 AM*",60,1539,9
"8/24/2016 6:30:00 AM*",59.2,1558,4
"8/24/2016 6:45:00 AM*",60.9,1516,9
"8/24/2016 7:00:00 AM*",58.6,1574,13
"8/24/2016 7:15:00 AM*",59.9,1540,11
"8/24/2016 7:30:00 AM*",61.1,1510,8
"8/24/2016 7:45:00 AM*",60.4,1528,9
"8/24/2016 8:00:00 AM*",59.3,1556,12
"8/24/2016 8:15:00 AM*",59,1563,11
"8/24/2016 8:30:00 AM*",60.1,1536,11
"8/24/2016 8:45:00 AM*",58.7,1572,4
"8/24/2016 9:00:00 AM*",59.3,1557,10
"8/24/2016 9:15:00 AM*",59.1,1562,11
"8/24/2016 9:30:00 AM*",59.9,1541,11
"8/24/2016 9:45:00 AM*",61.6,1497,11
"8/24/2016 10:00:00 AM*",60,1538,7
"8/24/2016 10:15:00 AM*",60,1539,5
"8/24/2016 10:30:00 AM*",59.7,1545,18
"8/24/2016 10:45:00 AM*",58.2,1585,4
"8/24/2016 11:00:00 AM*",58.6,1576,17
"8/24/2016 11:15:00 AM*",60,1539,15
"8/24/2016 11:30:00 AM*",59.8,1543,16
"8/24/2016 11:45:00 AM*",61.5,1502,12
"8/24/2016 12:00:00 PM*",60.6,1524,16
"8/24/2016 12:15:00 PM*",58.7,1571,9
"8/24/2016 12:30:00 PM*",58.9,1567,8
"8/24/2016 12:45:00 PM*",60.4,1529,10
"8/24/2016 1:00:00 PM*",59.8,1543,11
"8/24/2016 1:15:00 PM*",60.6,1522,5
"8/24/2016 1:30:00 PM*",59.4,1554,12
"8/24/2016 1:45:00 PM*",60.2,1533,9
"8/24/2016 2:00:00 PM*",60,1539,14
"8/24/2016 2:15:00 PM*",59.9,1540,12
"8/24/2016 2:30:00 PM*",58.2,1586,16
"8/24/2016 2:45:00 PM*",60,1537,16
"8/24/2016 3:00:00 PM*",60,1538,18
"8/24/2016 3:15:00 PM*",58.9,1568,22
"8/24/2016 3:30:00 PM*",54.6,1690,18
"8/24/2016 3:45:00 PM*",50,1845,17
"8/24/2016 4:00:00 PM*",45.9,2009,15
"8/24/2016 4:15:00 PM*",47.9,1925,20
"8/24/2016 4:30:00 PM*",51.2,1801,15
"8/24/2016 4:45:00 PM*",47.6,1939,6
"8/24/2016 5:00:00 PM*",51,1809,9
"8/24/2016 5:15:00 PM*",50.1,1841,17
"8/24/2016 5:30:00 PM*",47.3,1953,11
"8/24/2016 5:45:00 PM*",53.2,1733,10
"8/24/2016 6:00:00 PM*",57.2,1613,6
"8/24/2016 6:15:00 PM*",61.6,1499,20
"8/24/2016 6:30:00 PM*",61.7,1496,12
"8/24/2016 6:45:00 PM*",61.1,1511,5
"8/24/2016 7:00:00 PM*",61.2,1508,7
"8/24/2016 7:15:00 PM*",60.7,1521,9
"8/24/2016 7:30:00 PM*",60.3,1531,3
"8/24/2016 7:45:00 PM*",61.6,1497,1
"8/24/2016 8:00:00 PM*",59.5,1551,13
"8/24/2016 8:15:00 PM*",58.4,1581,5
"8/24/2016 8:30:00 PM*",58.2,1585,2
"8/24/2016 8:45:00 PM*",59.4,1553,4
"8/24/2016 9:00:00 PM*",60.8,1519,6
"8/24/2016 9:15:00 PM*",51.4,1797,2
"8/24/2016 9:30:00 PM*",59.7,1547,6
"8/24/2016 9:45:00 PM*",58.7,1571,5
"8/24/2016 10:00:00 PM*",60.7,1520,4
"8/24/2016 10:15:00 PM*",63,1464,1
"8/24/2016 10:30:00 PM*",60.2,1534,3
"8/24/2016 10:45:00 PM*",61.9,1490,3
"8/24/2016 11:00:00 PM*",62.7,1472,3
"8/24/2016 11:15:00 PM*",59.3,1557,6
"8/24/2016 11:30:00 PM*",61.3,1505,3
"8/24/2016 11:45:00 PM*",60.5,1526,4
"8/25/2016 12:00:00 AM*",61,1514,2
"8/25/2016 12:30:00 AM*",62.1,1487,1
"8/25/2016 1:00:00 AM*",59.1,1561,2
"8/25/2016 1:15:00 AM*",55.9,1651,2
"8/25/2016 1:30:00 AM*",55.5,1663,2
"8/25/2016 1:45:00 AM*",59.9,1541,1
"8/25/2016 2:30:00 AM*",58.6,1575,3
"8/25/2016 3:15:00 AM*",59.5,1551,2
"8/25/2016 3:45:00 AM*",58.6,1576,3
"8/25/2016 4:00:00 AM*",58.9,1566,1
"8/25/2016 4:15:00 AM*",59.6,1548,1
"8/25/2016 4:45:00 AM*",56.5,1632,1
"8/25/2016 5:00:00 AM*",39.4,2342,1
"8/25/2016 5:15:00 AM*",56.6,1629,1
"8/25/2016 5:30:00 AM*",60.4,1527,4
"8/25/2016 5:45:00 AM*",57.8,1596,3
"8/25/2016 6:00:00 AM*",61.1,1510,6
"8/25/2016 6:15:00 AM*",59.7,1546,7
"8/25/2016 6:30:00 AM*",61.7,1496,7
"8/25/2016 6:45:00 AM*",60.5,1527,4
"8/25/2016 7:00:00 AM*",60.6,1522,7
"8/25/2016 7:15:00 AM*",61.3,1506,6
"8/25/2016 7:30:00 AM*",59,1564,14
"8/25/2016 7:45:00 AM*",61,1514,7
"8/25/2016 8:00:00 AM*",58.9,1567,11
"8/25/2016 8:15:00 AM*",61,1512,15
"8/25/2016 8:30:00 AM*",60,1537,15
"8/25/2016 8:45:00 AM*",60,1537,5
"8/25/2016 9:00:00 AM*",59.1,1561,8
"8/25/2016 9:15:00 AM*",59.4,1554,14
"8/25/2016 9:30:00 AM*",60.3,1530,11
"8/25/2016 9:45:00 AM*",59.6,1550,14
"8/25/2016 10:00:00 AM*",59.5,1552,7
"8/25/2016 10:15:00 AM*",60.5,1526,13
"8/25/2016 10:30:00 AM*",59.5,1552,11
"8/25/2016 10:45:00 AM*",60.1,1535,18
"8/25/2016 11:00:00 AM*",60.3,1531,12
"8/25/2016 11:15:00 AM*",59.4,1553,16
"8/25/2016 11:30:00 AM*",59.4,1554,12
"8/25/2016 11:45:00 AM*",60.8,1519,8
"8/25/2016 12:00:00 PM*",58.5,1577,3
"8/25/2016 12:15:00 PM*",58.9,1568,14
"8/25/2016 12:30:00 PM*",59.7,1547,6
"8/25/2016 12:45:00 PM*",60,1537,10
"8/25/2016 1:00:00 PM*",59.7,1547,12
"8/25/2016 1:15:00 PM*",60.2,1534,11
"8/25/2016 1:30:00 PM*",60.8,1519,9
"8/25/2016 1:45:00 PM*",59,1563,9
"8/25/2016 2:00:00 PM*",60.2,1534,18
"8/25/2016 2:15:00 PM*",59.8,1543,7
"8/25/2016 2:30:00 PM*",60.4,1528,19
"8/25/2016 2:45:00 PM*",60,1538,21
"8/25/2016 3:00:00 PM*",58.6,1574,17
"8/25/2016 3:15:00 PM*",57.4,1609,17
"8/25/2016 3:30:00 PM*",55,1677,17
"8/25/2016 3:45:00 PM*",49.9,1849,18
"8/25/2016 4:00:00 PM*",49.9,1850,19
"8/25/2016 4:15:00 PM*",47.4,1947,11
"8/25/2016 4:30:00 PM*",45.2,2041,13
"8/25/2016 4:45:00 PM*",49.1,1880,16
"8/25/2016 5:00:00 PM*",43.7,2113,13
"8/25/2016 5:15:00 PM*",47.5,1944,9
"8/25/2016 5:30:00 PM*",50.6,1823,14
"8/25/2016 5:45:00 PM*",51.2,1803,9
"8/25/2016 6:00:00 PM*",55.6,1659,10
"8/25/2016 6:15:00 PM*",60.1,1537,8
"8/25/2016 6:30:00 PM*",61.2,1507,9
"8/25/2016 6:45:00 PM*",59,1565,5
"8/25/2016 7:00:00 PM*",60.4,1527,7
"8/25/2016 7:15:00 PM*",61.3,1505,9
"8/25/2016 7:30:00 PM*",61.3,1506,10
"8/25/2016 7:45:00 PM*",57.9,1593,12
"8/25/2016 8:00:00 PM*",60.6,1523,12
"8/25/2016 8:15:00 PM*",60,1538,12
"8/25/2016 8:30:00 PM*",60.2,1534,6
"8/25/2016 8:45:00 PM*",60.5,1525,5
"8/25/2016 9:00:00 PM*",59.6,1548,9
"8/25/2016 9:15:00 PM*",61.8,1494,4
"8/25/2016 9:30:00 PM*",60.4,1528,8
"8/25/2016 9:45:00 PM*",61.4,1503,4
"8/25/2016 10:00:00 PM*",60,1537,7
"8/25/2016 10:15:00 PM*",61.1,1512,6
"8/25/2016 10:30:00 PM*",57.7,1599,3
"8/25/2016 10:45:00 PM*",61.4,1503,7
"8/25/2016 11:00:00 PM*",61.7,1495,6
"8/25/2016 11:15:00 PM*",57.6,1602,3
"8/25/2016 11:30:00 PM*",60.4,1529,6
"8/25/2016 11:45:00 PM*",59.4,1553,3
"8/26/2016 12:00:00 AM*",61.9,1490,6
"8/26/2016 12:15:00 AM*",59.1,1563,2
"8/26/2016 12:30:00 AM*",60,1539,2
"8/26/2016 12:45:00 AM*",57.5,1604,1
"8/26/2016 1:00:00 AM*",56.6,1631,1
"8/26/2016 1:15:00 AM*",59.4,1553,3
"8/26/2016 1:30:00 AM*",62.7,1472,3
"8/26/2016 1:45:00 AM*",61.6,1498,2
"8/26/2016 2:15:00 AM*",60.3,1531,1
"8/26/2016 2:30:00 AM*",46.6,1979,2
"8/26/2016 2:45:00 AM*",55.5,1663,1
"8/26/2016 3:30:00 AM*",58.5,1577,2
"8/26/2016 3:45:00 AM*",59.2,1560,3
"8/26/2016 4:00:00 AM*",62.5,1476,2
"8/26/2016 4:45:00 AM*",46.6,1980,2
"8/26/2016 5:00:00 AM*",58.3,1582,2
"8/26/2016 5:15:00 AM*",59.9,1541,3
"8/26/2016 5:30:00 AM*",61.8,1493,4
"8/26/2016 5:45:00 AM*",60.5,1526,4
"8/26/2016 6:00:00 AM*",61.6,1497,3
"8/26/2016 6:15:00 AM*",57.2,1614,6
"8/26/2016 6:30:00 AM*",58.9,1566,4
"8/26/2016 6:45:00 AM*",61.9,1492,10
"8/26/2016 7:00:00 AM*",60.9,1516,11
"8/26/2016 7:15:00 AM*",59.2,1559,5
"8/26/2016 7:30:00 AM*",59.7,1545,7
"8/26/2016 7:45:00 AM*",60,1539,13
"8/26/2016 8:00:00 AM*",59.8,1543,12
"8/26/2016 8:15:00 AM*",60.9,1516,12
"8/26/2016 8:30:00 AM*",60.1,1537,10
"8/26/2016 8:45:00 AM*",59.5,1551,10
"8/26/2016 9:00:00 AM*",59.4,1554,9
"8/26/2016 9:15:00 AM*",59.8,1543,6
"8/26/2016 9:30:00 AM*",57.2,1614,7
"8/26/2016 9:45:00 AM*",59.5,1552,7
"8/26/2016 10:00:00 AM*",60.1,1535,14
"8/26/2016 10:15:00 AM*",59.4,1553,11
"8/26/2016 10:30:00 AM*",60,1538,14
"8/26/2016 10:45:00 AM*",59.2,1558,17
"8/26/2016 11:00:00 AM*",60.1,1535,20
"8/26/2016 11:15:00 AM*",60.9,1515,11
"8/26/2016 11:30:00 AM*",59.4,1553,16
"8/26/2016 11:45:00 AM*",59.3,1557,14
"8/26/2016 12:00:00 PM*",60.2,1534,12
"8/26/2016 12:15:00 PM*",60.4,1528,12
"8/26/2016 12:30:00 PM*",59.1,1561,14
"8/26/2016 12:45:00 PM*",58.6,1575,17
"8/26/2016 1:00:00 PM*",59.5,1551,16
"8/26/2016 1:15:00 PM*",60.9,1516,11
"8/26/2016 1:30:00 PM*",58.8,1571,10
"8/26/2016 1:45:00 PM*",59,1563,15
"8/26/2016 2:00:00 PM*",59.1,1561,26
"8/26/2016 2:15:00 PM*",58.9,1568,20
"8/26/2016 2:30:00 PM*",58.8,1569,22
"8/26/2016 2:45:00 PM*",55.4,1667,19
"8/26/2016 3:00:00 PM*",51.6,1788,20
"8/26/2016 3:15:00 PM*",47.1,1960,25
"8/26/2016 3:30:00 PM*",48.8,1891,19
"8/26/2016 3:45:00 PM*",50.7,1820,20
"8/26/2016 4:00:00 PM*",49,1885,11
"8/26/2016 4:15:00 PM*",44.4,2079,9
"8/26/2016 4:30:00 PM*",44.9,2054,24
"8/26/2016 4:45:00 PM*",48,1924,14
"8/26/2016 5:00:00 PM*",47.1,1958,14
"8/26/2016 5:15:00 PM*",45.2,2040,15
"8/26/2016 5:30:00 PM*",43.6,2117,24
"8/26/2016 5:45:00 PM*",47.4,1947,17
"8/26/2016 6:00:00 PM*",49.1,1878,17
"8/26/2016 6:15:00 PM*",54.3,1701,22
"8/26/2016 6:30:00 PM*",58.8,1570,7
"8/26/2016 6:45:00 PM*",60.3,1531,14
"8/26/2016 7:00:00 PM*",60,1537,10
"8/26/2016 7:15:00 PM*",60.1,1536,13
"8/26/2016 7:30:00 PM*",61.9,1492,8
"8/26/2016 7:45:00 PM*",59.8,1544,3
"8/26/2016 8:00:00 PM*",59.6,1549,17
"8/26/2016 8:15:00 PM*",60.2,1534,10
"8/26/2016 8:30:00 PM*",60.9,1516,8
"8/26/2016 8:45:00 PM*",60.2,1534,20
"8/26/2016 9:00:00 PM*",59.2,1559,9
"8/26/2016 9:15:00 PM*",60.2,1532,8
"8/26/2016 9:30:00 PM*",56.9,1622,5
"8/26/2016 9:45:00 PM*",59.4,1554,5
"8/26/2016 10:00:00 PM*",58.5,1578,4
"8/26/2016 10:15:00 PM*",61.4,1503,3
"8/26/2016 10:30:00 PM*",60.6,1524,8
"8/26/2016 10:45:00 PM*",62.8,1470,5
"8/26/2016 11:00:00 PM*",59.3,1556,3
"8/26/2016 11:15:00 PM*",61.2,1509,2
"8/26/2016 11:30:00 PM*",50.9,1814,1
"8/26/2016 11:45:00 PM*",61.9,1490,1
"8/27/2016 12:00:00 AM*",60,1537,9
"8/27/2016 12:15:00 AM*",58.8,1570,3
"8/27/2016 12:45:00 AM*",60.5,1526,5
"8/27/2016 1:00:00 AM*",58.6,1576,3
"8/27/2016 1:15:00 AM*",61.8,1494,1
"8/27/2016 1:30:00 AM*",59.6,1548,2
"8/27/2016 1:45:00 AM*",64.3,1435,1
"8/27/2016 2:00:00 AM*",31.3,2951,2
"8/27/2016 2:15:00 AM*",57.6,1601,1
"8/27/2016 2:30:00 AM*",61,1512,1
"8/27/2016 3:00:00 AM*",53.1,1739,2
"8/27/2016 3:45:00 AM*",37.4,2469,1
"8/27/2016 4:30:00 AM*",56.6,1631,3
"8/27/2016 4:45:00 AM*",55.4,1665,1
"8/27/2016 5:00:00 AM*",57.7,1598,1
"8/27/2016 5:30:00 AM*",56.7,1627,1
"8/27/2016 5:45:00 AM*",56.7,1627,1
"8/27/2016 6:00:00 AM*",60.4,1529,5
"8/27/2016 6:15:00 AM*",60.3,1531,4
"8/27/2016 6:30:00 AM*",59.8,1544,3
"8/27/2016 6:45:00 AM*",59.9,1542,4
"8/27/2016 7:00:00 AM*",60.7,1520,7
"8/27/2016 7:15:00 AM*",60.5,1525,6
"8/27/2016 7:30:00 AM*",60.9,1516,11
"8/27/2016 7:45:00 AM*",60.7,1521,5
"8/27/2016 8:00:00 AM*",59.5,1551,7
"8/27/2016 8:15:00 AM*",60.6,1522,9
"8/27/2016 8:30:00 AM*",61.8,1494,12
"8/27/2016 8:45:00 AM*",60.9,1515,7
"8/27/2016 9:00:00 AM*",61.4,1504,14
"8/27/2016 9:15:00 AM*",61.7,1496,8
"8/27/2016 9:30:00 AM*",59.9,1540,9
"8/27/2016 9:45:00 AM*",61.1,1510,10
"8/27/2016 10:00:00 AM*",61,1513,10
"8/27/2016 10:15:00 AM*",61,1512,11
"8/27/2016 10:30:00 AM*",60,1538,12
"8/27/2016 10:45:00 AM*",61.1,1511,8
"8/27/2016 11:00:00 AM*",60,1537,13
"8/27/2016 11:15:00 AM*",60.8,1518,11
"8/27/2016 11:30:00 AM*",61.2,1509,6
"8/27/2016 11:45:00 AM*",60.4,1529,12
"8/27/2016 12:00:00 PM*",61.3,1506,10
"8/27/2016 12:15:00 PM*",59.6,1548,8
"8/27/2016 12:30:00 PM*",61.5,1501,17
"8/27/2016 12:45:00 PM*",57.1,1616,11
"8/27/2016 1:00:00 PM*",60.8,1518,11
"8/27/2016 1:15:00 PM*",60.7,1521,8
"8/27/2016 1:30:00 PM*",58.5,1577,6
"8/27/2016 1:45:00 PM*",60.5,1525,11
"8/27/2016 2:00:00 PM*",60.6,1523,15
"8/27/2016 2:15:00 PM*",61,1512,12
"8/27/2016 2:30:00 PM*",61.2,1507,16
"8/27/2016 2:45:00 PM*",59.6,1548,8
"8/27/2016 3:00:00 PM*",61.9,1490,6
"8/27/2016 3:15:00 PM*",61,1514,13
"8/27/2016 3:30:00 PM*",58.5,1578,9
"8/27/2016 3:45:00 PM*",60,1539,8
"8/27/2016 4:00:00 PM*",59.7,1546,9
"8/27/2016 4:15:00 PM*",60.8,1517,13
"8/27/2016 4:30:00 PM*",60.3,1530,12
"8/27/2016 4:45:00 PM*",60.4,1527,5
"8/27/2016 5:00:00 PM*",61.9,1492,5
"8/27/2016 5:15:00 PM*",61.3,1506,8
"8/27/2016 5:30:00 PM*",60.6,1523,6
"8/27/2016 5:45:00 PM*",60,1539,5
"8/27/2016 6:00:00 PM*",61,1512,8
"8/27/2016 6:15:00 PM*",60.1,1536,6
"8/27/2016 6:30:00 PM*",60.8,1519,7
"8/27/2016 6:45:00 PM*",61.1,1510,13
"8/27/2016 7:00:00 PM*",61.5,1500,11
"8/27/2016 7:15:00 PM*",60.4,1527,7
"8/27/2016 7:30:00 PM*",60.8,1519,7
"8/27/2016 7:45:00 PM*",58.3,1582,10
"8/27/2016 8:00:00 PM*",58,1590,4
"8/27/2016 8:15:00 PM*",59.5,1550,6
"8/27/2016 8:30:00 PM*",62.8,1471,2
"8/27/2016 8:45:00 PM*",58.6,1575,7
"8/27/2016 9:00:00 PM*",61.2,1507,6
"8/27/2016 9:15:00 PM*",58.1,1587,5
"8/27/2016 9:30:00 PM*",60.8,1519,10
"8/27/2016 9:45:00 PM*",61,1513,5
"8/27/2016 10:00:00 PM*",58.7,1571,5
"8/27/2016 10:15:00 PM*",61.5,1500,3
"8/27/2016 10:30:00 PM*",59.9,1540,7
"8/27/2016 10:45:00 PM*",61.8,1494,4
"8/27/2016 11:15:00 PM*",59.6,1550,4
"8/27/2016 11:30:00 PM*",60.5,1526,2
"8/27/2016 11:45:00 PM*",62.6,1474,1
"8/28/2016 12:00:00 AM*",60.6,1524,2
"8/28/2016 12:30:00 AM*",58.3,1583,3
"8/28/2016 12:45:00 AM*",60.4,1529,1
"8/28/2016 1:15:00 AM*",60.2,1534,1
"8/28/2016 1:45:00 AM*",61.6,1499,1
"8/28/2016 2:30:00 AM*",60.7,1521,2
"8/28/2016 2:45:00 AM*",58.9,1566,1
"8/28/2016 3:30:00 AM*",59.8,1542,1
"8/28/2016 4:00:00 AM*",57.3,1610,2
"8/28/2016 4:15:00 AM*",60.2,1532,1
"8/28/2016 4:45:00 AM*",61.6,1497,1
"8/28/2016 5:45:00 AM*",61.8,1493,2
"8/28/2016 6:00:00 AM*",53,1741,2
"8/28/2016 6:15:00 AM*",61.5,1500,2
"8/28/2016 6:30:00 AM*",61.3,1505,1
"8/28/2016 6:45:00 AM*",59.7,1545,2
"8/28/2016 7:00:00 AM*",60.2,1532,4
"8/28/2016 7:15:00 AM*",61.4,1503,2
"8/28/2016 7:30:00 AM*",60.4,1528,3
"8/28/2016 7:45:00 AM*",54.3,1699,3
"8/28/2016 8:00:00 AM*",61.8,1494,2
"8/28/2016 8:15:00 AM*",62.4,1478,1
"8/28/2016 8:45:00 AM*",58.3,1583,4
"8/28/2016 9:00:00 AM*",61.9,1491,3
"8/28/2016 9:15:00 AM*",60.2,1532,6
"8/28/2016 9:30:00 AM*",59.8,1544,7
"8/28/2016 9:45:00 AM*",61.3,1507,4
"8/28/2016 10:00:00 AM*",61.6,1499,9
"8/28/2016 10:15:00 AM*",60.9,1515,6
"8/28/2016 10:30:00 AM*",60.8,1519,10
"8/28/2016 10:45:00 AM*",60.9,1515,14
"8/28/2016 11:00:00 AM*",62.5,1477,8
"8/28/2016 11:15:00 AM*",60.5,1526,10
"8/28/2016 11:30:00 AM*",61.5,1500,4
"8/28/2016 11:45:00 AM*",62.3,1482,13
"8/28/2016 12:00:00 PM*",61.5,1501,8
"8/28/2016 12:15:00 PM*",60.8,1519,2
"8/28/2016 12:30:00 PM*",58.4,1580,8
"8/28/2016 12:45:00 PM*",60.1,1536,5
"8/28/2016 1:00:00 PM*",61.1,1510,5
"8/28/2016 1:15:00 PM*",61,1512,13
"8/28/2016 1:30:00 PM*",60.9,1516,2
"8/28/2016 7:30:00 PM*",37.8,2442,1
"8/28/2016 8:00:00 PM*",59.7,1545,3
"8/28/2016 8:15:00 PM*",61,1514,3
"8/28/2016 8:30:00 PM*",59.7,1545,4
"8/28/2016 8:45:00 PM*",61.7,1496,1
"8/28/2016 9:00:00 PM*",35.7,2588,3
"8/28/2016 9:15:00 PM*",61.3,1505,4
"8/28/2016 9:30:00 PM*",58.9,1567,1
"8/28/2016 9:45:00 PM*",61.9,1490,3
"8/28/2016 10:00:00 PM*",61.2,1507,5
"8/28/2016 10:15:00 PM*",58.7,1571,1
"8/28/2016 10:30:00 PM*",53.1,1738,5
"8/28/2016 10:45:00 PM*",61.1,1510,1
"8/28/2016 11:00:00 PM*",59.9,1541,2
"8/28/2016 11:15:00 PM*",58.5,1577,1
"8/28/2016 11:30:00 PM*",62.1,1487,3
"8/28/2016 11:45:00 PM*",58.1,1588,2
"8/29/2016 12:00:00 AM*",59.1,1562,2
"8/29/2016 12:30:00 AM*",61.9,1491,1
"8/29/2016 12:45:00 AM*",60.8,1518,5
"8/29/2016 1:00:00 AM*",62.2,1484,1
"8/29/2016 1:15:00 AM*",57.4,1608,4
"8/29/2016 1:30:00 AM*",60,1539,4
"8/29/2016 1:45:00 AM*",53.9,1713,1
"8/29/2016 2:00:00 AM*",58.3,1583,1
"8/29/2016 2:30:00 AM*",58.7,1572,1
